Entity,Code,Day,people_vaccinated_per_hundred,145610-annotations
Aruba,ABW,2021-07-27,67.85,
Aruba,ABW,2021-07-28,68,
Aruba,ABW,2021-07-29,68.15,
Aruba,ABW,2021-07-30,68.17,
Aruba,ABW,2021-07-31,68.18,
Aruba,ABW,2021-08-01,68.18,
Asia,,2020-12-15,0,"Data for China added, June 10"
Asia,,2020-12-19,0,"Data for China added, June 10"
Asia,,2020-12-20,0,"Data for China added, June 10"
Asia,,2020-12-21,0,"Data for China added, June 10"
Asia,,2020-12-22,0,"Data for China added, June 10"
Asia,,2020-12-23,0,"Data for China added, June 10"
Asia,,2020-12-24,0.01,"Data for China added, June 10"
Asia,,2020-12-25,0.01,"Data for China added, June 10"
Asia,,2020-12-26,0.01,"Data for China added, June 10"
Asia,,2020-12-27,0.01,"Data for China added, June 10"
Asia,,2020-12-28,0.01,"Data for China added, June 10"
Asia,,2020-12-29,0.02,"Data for China added, June 10"
Asia,,2020-12-30,0.02,"Data for China added, June 10"
Asia,,2020-12-31,0.02,"Data for China added, June 10"
Asia,,2021-01-01,0.02,"Data for China added, June 10"
Asia,,2021-01-02,0.03,"Data for China added, June 10"
Asia,,2021-01-03,0.03,"Data for China added, June 10"
Asia,,2021-01-04,0.03,"Data for China added, June 10"
Asia,,2021-01-05,0.04,"Data for China added, June 10"
Asia,,2021-01-06,0.04,"Data for China added, June 10"
Asia,,2021-01-07,0.04,"Data for China added, June 10"
Asia,,2021-01-08,0.04,"Data for China added, June 10"
Asia,,2021-01-09,0.04,"Data for China added, June 10"
Asia,,2021-01-10,0.06,"Data for China added, June 10"
Asia,,2021-01-11,0.06,"Data for China added, June 10"
Asia,,2021-01-12,0.06,"Data for China added, June 10"
Asia,,2021-01-13,0.06,"Data for China added, June 10"
Asia,,2021-01-14,0.07,"Data for China added, June 10"
Asia,,2021-01-15,0.07,"Data for China added, June 10"
Asia,,2021-01-16,0.07,"Data for China added, June 10"
Asia,,2021-01-17,0.07,"Data for China added, June 10"
Asia,,2021-01-18,0.08,"Data for China added, June 10"
Asia,,2021-01-19,0.09,"Data for China added, June 10"
Asia,,2021-01-20,0.09,"Data for China added, June 10"
Asia,,2021-01-21,0.1,"Data for China added, June 10"
Asia,,2021-01-22,0.11,"Data for China added, June 10"
Asia,,2021-01-23,0.12,"Data for China added, June 10"
Asia,,2021-01-24,0.12,"Data for China added, June 10"
Asia,,2021-01-25,0.13,"Data for China added, June 10"
Asia,,2021-01-26,0.13,"Data for China added, June 10"
Asia,,2021-01-27,0.14,"Data for China added, June 10"
Asia,,2021-01-28,0.16,"Data for China added, June 10"
Asia,,2021-01-29,0.17,"Data for China added, June 10"
Asia,,2021-01-30,0.18,"Data for China added, June 10"
Asia,,2021-01-31,0.19,"Data for China added, June 10"
Asia,,2021-02-01,0.2,"Data for China added, June 10"
Asia,,2021-02-02,0.2,"Data for China added, June 10"
Asia,,2021-02-03,0.21,"Data for China added, June 10"
Asia,,2021-02-04,0.23,"Data for China added, June 10"
Asia,,2021-02-05,0.25,"Data for China added, June 10"
Asia,,2021-02-06,0.26,"Data for China added, June 10"
Asia,,2021-02-07,0.26,"Data for China added, June 10"
Asia,,2021-02-08,0.27,"Data for China added, June 10"
Asia,,2021-02-09,0.29,"Data for China added, June 10"
Asia,,2021-02-10,0.31,"Data for China added, June 10"
Asia,,2021-02-11,0.32,"Data for China added, June 10"
Asia,,2021-02-12,0.4,"Data for China added, June 10"
Asia,,2021-02-13,0.41,"Data for China added, June 10"
Asia,,2021-02-14,0.42,"Data for China added, June 10"
Asia,,2021-02-15,0.45,"Data for China added, June 10"
Asia,,2021-02-16,0.47,"Data for China added, June 10"
Asia,,2021-02-17,0.49,"Data for China added, June 10"
Asia,,2021-02-18,0.52,"Data for China added, June 10"
Asia,,2021-02-19,0.54,"Data for China added, June 10"
Asia,,2021-02-20,0.56,"Data for China added, June 10"
Asia,,2021-02-21,0.57,"Data for China added, June 10"
Asia,,2021-02-22,0.59,"Data for China added, June 10"
Asia,,2021-02-23,0.66,"Data for China added, June 10"
Asia,,2021-02-24,0.68,"Data for China added, June 10"
Asia,,2021-02-25,0.7,"Data for China added, June 10"
Asia,,2021-02-26,0.72,"Data for China added, June 10"
Asia,,2021-02-27,0.73,"Data for China added, June 10"
Asia,,2021-02-28,0.74,"Data for China added, June 10"
Asia,,2021-03-01,0.76,"Data for China added, June 10"
Asia,,2021-03-02,0.79,"Data for China added, June 10"
Asia,,2021-03-03,0.83,"Data for China added, June 10"
Asia,,2021-03-04,0.86,"Data for China added, June 10"
Asia,,2021-03-05,0.9,"Data for China added, June 10"
Asia,,2021-03-06,0.93,"Data for China added, June 10"
Asia,,2021-03-07,0.94,"Data for China added, June 10"
Asia,,2021-03-08,0.99,"Data for China added, June 10"
Asia,,2021-03-09,1.03,"Data for China added, June 10"
Asia,,2021-03-10,1.07,"Data for China added, June 10"
Asia,,2021-03-11,1.1,"Data for China added, June 10"
Asia,,2021-03-12,1.14,"Data for China added, June 10"
Asia,,2021-03-13,1.17,"Data for China added, June 10"
Asia,,2021-03-14,1.19,"Data for China added, June 10"
Asia,,2021-03-15,1.26,"Data for China added, June 10"
Asia,,2021-03-16,1.32,"Data for China added, June 10"
Asia,,2021-03-17,1.37,"Data for China added, June 10"
Asia,,2021-03-18,1.42,"Data for China added, June 10"
Asia,,2021-03-19,1.51,"Data for China added, June 10"
Asia,,2021-03-20,1.57,"Data for China added, June 10"
Asia,,2021-03-21,1.58,"Data for China added, June 10"
Asia,,2021-03-22,1.67,"Data for China added, June 10"
Asia,,2021-03-23,1.74,"Data for China added, June 10"
Asia,,2021-03-24,1.79,"Data for China added, June 10"
Asia,,2021-03-25,1.85,"Data for China added, June 10"
Asia,,2021-03-26,1.92,"Data for China added, June 10"
Asia,,2021-03-27,1.97,"Data for China added, June 10"
Asia,,2021-03-28,1.98,"Data for China added, June 10"
Asia,,2021-03-29,2.01,"Data for China added, June 10"
Asia,,2021-03-30,2.06,"Data for China added, June 10"
Asia,,2021-03-31,2.15,"Data for China added, June 10"
Asia,,2021-04-01,2.24,"Data for China added, June 10"
Asia,,2021-04-02,2.33,"Data for China added, June 10"
Asia,,2021-04-03,2.4,"Data for China added, June 10"
Asia,,2021-04-04,2.48,"Data for China added, June 10"
Asia,,2021-04-05,2.57,"Data for China added, June 10"
Asia,,2021-04-06,2.68,"Data for China added, June 10"
Asia,,2021-04-07,2.76,"Data for China added, June 10"
Asia,,2021-04-08,2.86,"Data for China added, June 10"
Asia,,2021-04-09,2.95,"Data for China added, June 10"
Asia,,2021-04-10,3.04,"Data for China added, June 10"
Asia,,2021-04-11,3.11,"Data for China added, June 10"
Asia,,2021-04-12,3.2,"Data for China added, June 10"
Asia,,2021-04-13,3.27,"Data for China added, June 10"
Asia,,2021-04-14,3.35,"Data for China added, June 10"
Asia,,2021-04-15,3.42,"Data for China added, June 10"
Asia,,2021-04-16,3.47,"Data for China added, June 10"
Asia,,2021-04-17,3.53,"Data for China added, June 10"
Asia,,2021-04-18,3.57,"Data for China added, June 10"
Asia,,2021-04-19,3.64,"Data for China added, June 10"
Asia,,2021-04-20,3.69,"Data for China added, June 10"
Asia,,2021-04-21,3.76,"Data for China added, June 10"
Asia,,2021-04-22,3.82,"Data for China added, June 10"
Asia,,2021-04-23,3.86,"Data for China added, June 10"
Asia,,2021-04-24,3.87,"Data for China added, June 10"
Asia,,2021-04-25,3.97,"Data for China added, June 10"
Asia,,2021-04-26,4.03,"Data for China added, June 10"
Asia,,2021-04-27,4.09,"Data for China added, June 10"
Asia,,2021-04-28,4.17,"Data for China added, June 10"
Asia,,2021-04-29,4.23,"Data for China added, June 10"
Asia,,2021-04-30,4.29,"Data for China added, June 10"
Asia,,2021-05-01,4.32,"Data for China added, June 10"
Asia,,2021-05-02,4.33,"Data for China added, June 10"
Asia,,2021-05-03,4.36,"Data for China added, June 10"
Asia,,2021-05-04,4.42,"Data for China added, June 10"
Asia,,2021-05-05,4.46,"Data for China added, June 10"
Asia,,2021-05-06,4.51,"Data for China added, June 10"
Asia,,2021-05-07,4.56,"Data for China added, June 10"
Asia,,2021-05-08,4.6,"Data for China added, June 10"
Asia,,2021-05-09,4.62,"Data for China added, June 10"
Asia,,2021-05-10,4.69,"Data for China added, June 10"
Asia,,2021-05-11,4.76,"Data for China added, June 10"
Asia,,2021-05-12,4.8,"Data for China added, June 10"
Asia,,2021-05-13,4.85,"Data for China added, June 10"
Asia,,2021-05-14,4.88,"Data for China added, June 10"
Asia,,2021-05-15,4.92,"Data for China added, June 10"
Asia,,2021-05-16,4.95,"Data for China added, June 10"
Asia,,2021-05-17,5.01,"Data for China added, June 10"
Asia,,2021-05-18,5.07,"Data for China added, June 10"
Asia,,2021-05-19,5.11,"Data for China added, June 10"
Asia,,2021-05-20,5.18,"Data for China added, June 10"
Asia,,2021-05-21,5.22,"Data for China added, June 10"
Asia,,2021-05-22,5.29,"Data for China added, June 10"
Asia,,2021-05-23,5.33,"Data for China added, June 10"
Asia,,2021-05-24,5.43,"Data for China added, June 10"
Asia,,2021-05-25,5.5,"Data for China added, June 10"
Asia,,2021-05-26,5.59,"Data for China added, June 10"
Asia,,2021-05-27,5.69,"Data for China added, June 10"
Asia,,2021-05-28,5.77,"Data for China added, June 10"
Asia,,2021-05-29,5.87,"Data for China added, June 10"
Asia,,2021-05-30,5.94,"Data for China added, June 10"
Asia,,2021-05-31,6.02,"Data for China added, June 10"
Asia,,2021-06-01,6.13,"Data for China added, June 10"
Asia,,2021-06-02,6.23,"Data for China added, June 10"
Asia,,2021-06-03,6.33,"Data for China added, June 10"
Asia,,2021-06-04,6.49,"Data for China added, June 10"
Asia,,2021-06-05,6.57,"Data for China added, June 10"
Asia,,2021-06-06,6.65,"Data for China added, June 10"
Asia,,2021-06-07,6.77,"Data for China added, June 10"
Asia,,2021-06-08,6.93,"Data for China added, June 10"
Asia,,2021-06-09,7.08,"Data for China added, June 10"
Asia,,2021-06-10,20.62,"Data for China added, June 10"
Asia,,2021-06-11,20.75,"Data for China added, June 10"
Asia,,2021-06-12,20.87,"Data for China added, June 10"
Asia,,2021-06-13,20.98,"Data for China added, June 10"
Asia,,2021-06-14,21.12,"Data for China added, June 10"
Asia,,2021-06-15,21.29,"Data for China added, June 10"
Asia,,2021-06-16,21.44,"Data for China added, June 10"
Asia,,2021-06-17,21.62,"Data for China added, June 10"
Asia,,2021-06-18,21.76,"Data for China added, June 10"
Asia,,2021-06-19,21.9,"Data for China added, June 10"
Asia,,2021-06-20,22.03,"Data for China added, June 10"
Asia,,2021-06-21,22.3,"Data for China added, June 10"
Asia,,2021-06-22,22.49,"Data for China added, June 10"
Asia,,2021-06-23,22.61,"Data for China added, June 10"
Asia,,2021-06-24,22.81,"Data for China added, June 10"
Asia,,2021-06-25,23,"Data for China added, June 10"
Asia,,2021-06-26,23.2,"Data for China added, June 10"
Asia,,2021-06-27,23.68,"Data for China added, June 10"
Asia,,2021-06-28,23.8,"Data for China added, June 10"
Asia,,2021-06-29,23.98,"Data for China added, June 10"
Asia,,2021-06-30,24.08,"Data for China added, June 10"
Asia,,2021-07-01,24.24,"Data for China added, June 10"
Asia,,2021-07-02,24.31,"Data for China added, June 10"
Asia,,2021-07-03,24.5,"Data for China added, June 10"
Asia,,2021-07-04,24.62,"Data for China added, June 10"
Asia,,2021-07-05,24.79,"Data for China added, June 10"
Asia,,2021-07-06,24.9,"Data for China added, June 10"
Asia,,2021-07-07,25.03,"Data for China added, June 10"
Asia,,2021-07-08,25.27,"Data for China added, June 10"
Asia,,2021-07-09,25.34,"Data for China added, June 10"
Asia,,2021-07-10,25.49,"Data for China added, June 10"
Asia,,2021-07-11,25.56,"Data for China added, June 10"
Asia,,2021-07-12,25.67,"Data for China added, June 10"
Asia,,2021-07-13,25.84,"Data for China added, June 10"
Asia,,2021-07-14,26,"Data for China added, June 10"
Asia,,2021-07-15,26.15,"Data for China added, June 10"
Asia,,2021-07-16,26.28,"Data for China added, June 10"
Asia,,2021-07-17,26.4,"Data for China added, June 10"
Asia,,2021-07-18,26.45,"Data for China added, June 10"
Asia,,2021-07-19,26.63,"Data for China added, June 10"
Asia,,2021-07-20,26.77,"Data for China added, June 10"
Asia,,2021-07-21,26.86,"Data for China added, June 10"
Asia,,2021-07-22,27.01,"Data for China added, June 10"
Asia,,2021-07-23,27.12,"Data for China added, June 10"
Asia,,2021-07-24,27.23,"Data for China added, June 10"
Asia,,2021-07-25,27.32,"Data for China added, June 10"
Asia,,2021-07-26,27.53,"Data for China added, June 10"
Asia,,2021-07-27,27.67,"Data for China added, June 10"
Asia,,2021-07-28,27.82,"Data for China added, June 10"
Asia,,2021-07-29,27.98,"Data for China added, June 10"
Asia,,2021-07-30,28.15,"Data for China added, June 10"
Asia,,2021-07-31,28.23,"Data for China added, June 10"
Asia,,2021-08-01,28.46,"Data for China added, June 10"
Australia,AUS,2021-02-15,0,
Australia,AUS,2021-02-16,0,
Australia,AUS,2021-02-17,0,
Australia,AUS,2021-02-18,0,
Australia,AUS,2021-02-19,0,
Australia,AUS,2021-02-20,0,
Australia,AUS,2021-02-21,0,
Australia,AUS,2021-02-22,0,
Australia,AUS,2021-02-23,0.01,
Australia,AUS,2021-02-24,0.03,
Australia,AUS,2021-02-25,0.07,
Australia,AUS,2021-02-26,0.1,
Australia,AUS,2021-02-27,0.12,
Australia,AUS,2021-02-28,0.13,
Australia,AUS,2021-03-01,0.13,
Australia,AUS,2021-03-02,0.16,
Australia,AUS,2021-03-03,0.2,
Australia,AUS,2021-03-04,0.24,
Australia,AUS,2021-03-05,0.28,
Australia,AUS,2021-03-06,0.3,
Australia,AUS,2021-03-07,0.32,
Australia,AUS,2021-03-08,0.34,
Australia,AUS,2021-03-09,0.37,
Australia,AUS,2021-03-10,0.42,
Australia,AUS,2021-03-11,0.49,
Australia,AUS,2021-03-12,0.53,
Australia,AUS,2021-03-13,0.62,
Australia,AUS,2021-03-14,0.64,
Australia,AUS,2021-05-24,12.54,
Australia,AUS,2021-05-25,12.83,
Australia,AUS,2021-05-26,13.03,
Australia,AUS,2021-05-27,13.43,
Australia,AUS,2021-05-28,13.88,
Australia,AUS,2021-05-29,14.34,
Australia,AUS,2021-05-30,14.57,
Australia,AUS,2021-05-31,14.68,
Australia,AUS,2021-06-01,15.14,
Australia,AUS,2021-06-02,15.53,
Australia,AUS,2021-06-03,16.05,
Australia,AUS,2021-06-04,16.58,
Australia,AUS,2021-06-05,17.11,
Australia,AUS,2021-06-06,17.44,
Australia,AUS,2021-06-07,17.65,
Australia,AUS,2021-06-08,17.92,
Australia,AUS,2021-06-09,18.41,
Australia,AUS,2021-06-10,18.95,
Australia,AUS,2021-06-11,19.5,
Australia,AUS,2021-06-12,19.96,
Australia,AUS,2021-06-13,20.16,
Australia,AUS,2021-06-14,20.28,
Australia,AUS,2021-06-15,20.52,
Australia,AUS,2021-06-16,20.8,
Australia,AUS,2021-06-17,21.25,
Australia,AUS,2021-06-18,21.72,
Australia,AUS,2021-06-22,22.09,
Australia,AUS,2021-06-23,22.53,
Australia,AUS,2021-06-24,23.01,
Australia,AUS,2021-06-25,23.4,
Australia,AUS,2021-06-29,23.62,
Australia,AUS,2021-06-30,24.09,
Australia,AUS,2021-07-02,24.49,
Australia,AUS,2021-07-03,24.76,
Australia,AUS,2021-07-04,24.88,
Australia,AUS,2021-07-05,25.01,
Australia,AUS,2021-07-06,25.33,
Australia,AUS,2021-07-07,25.66,
Australia,AUS,2021-07-08,25.91,
Australia,AUS,2021-07-09,26.24,
Australia,AUS,2021-07-10,26.51,
Australia,AUS,2021-07-11,26.64,
Australia,AUS,2021-07-12,26.76,
Australia,AUS,2021-07-13,27.07,
Australia,AUS,2021-07-14,27.38,
Australia,AUS,2021-07-15,27.66,
Australia,AUS,2021-07-16,27.99,
Australia,AUS,2021-07-17,28.3,
Australia,AUS,2021-07-18,28.49,
Australia,AUS,2021-07-19,28.62,
Australia,AUS,2021-07-20,28.98,
Australia,AUS,2021-07-21,29.32,
Australia,AUS,2021-07-22,29.66,
Australia,AUS,2021-07-23,30.07,
Australia,AUS,2021-07-24,30.43,
Australia,AUS,2021-07-25,30.64,
Australia,AUS,2021-07-26,30.79,
Australia,AUS,2021-07-27,31.18,
Australia,AUS,2021-07-28,31.56,
Australia,AUS,2021-07-29,32.04,
Australia,AUS,2021-07-30,32.46,
Australia,AUS,2021-07-31,32.84,
Australia,AUS,2021-08-01,33.04,
Austria,AUT,2020-12-27,0.01,
Austria,AUT,2020-12-28,0.02,
Austria,AUT,2020-12-29,0.04,
Austria,AUT,2020-12-30,0.06,
Austria,AUT,2020-12-31,0.06,
Austria,AUT,2021-01-01,0.06,
Austria,AUT,2021-01-02,0.06,
Austria,AUT,2021-01-03,0.06,
Austria,AUT,2021-01-04,0.06,
Austria,AUT,2021-01-05,0.08,
Austria,AUT,2021-01-06,0.09,
Austria,AUT,2021-01-07,0.12,
Austria,AUT,2021-01-08,0.27,
Austria,AUT,2021-01-09,0.32,
Austria,AUT,2021-01-10,0.34,
Austria,AUT,2021-01-11,0.41,
Austria,AUT,2021-01-12,0.57,
Austria,AUT,2021-01-13,0.75,
Austria,AUT,2021-01-14,0.94,
Austria,AUT,2021-01-15,1.15,
Austria,AUT,2021-01-16,1.22,
Austria,AUT,2021-01-17,1.28,
Austria,AUT,2021-01-18,1.4,
Austria,AUT,2021-01-19,1.68,
Austria,AUT,2021-01-20,1.92,
Austria,AUT,2021-01-21,2.14,
Austria,AUT,2021-01-22,2.27,
Austria,AUT,2021-01-23,2.3,
Austria,AUT,2021-01-24,2.32,
Austria,AUT,2021-01-25,2.33,
Austria,AUT,2021-01-26,2.42,
Austria,AUT,2021-01-27,2.5,
Austria,AUT,2021-01-28,2.58,
Austria,AUT,2021-01-29,2.64,
Austria,AUT,2021-01-30,2.66,
Austria,AUT,2021-01-31,2.66,
Austria,AUT,2021-02-01,2.68,
Austria,AUT,2021-02-02,2.72,
Austria,AUT,2021-02-03,2.75,
Austria,AUT,2021-02-04,2.78,
Austria,AUT,2021-02-05,2.83,
Austria,AUT,2021-02-06,2.86,
Austria,AUT,2021-02-07,2.87,
Austria,AUT,2021-02-08,2.89,
Austria,AUT,2021-02-09,2.92,
Austria,AUT,2021-02-10,2.96,
Austria,AUT,2021-02-11,3.02,
Austria,AUT,2021-02-12,3.12,
Austria,AUT,2021-02-13,3.18,
Austria,AUT,2021-02-14,3.18,
Austria,AUT,2021-02-15,3.23,
Austria,AUT,2021-02-16,3.31,
Austria,AUT,2021-02-17,3.42,
Austria,AUT,2021-02-18,3.55,
Austria,AUT,2021-02-19,3.7,
Austria,AUT,2021-02-20,3.82,
Austria,AUT,2021-02-21,3.89,
Austria,AUT,2021-02-22,3.94,
Austria,AUT,2021-02-23,4.06,
Austria,AUT,2021-02-24,4.24,
Austria,AUT,2021-02-25,4.43,
Austria,AUT,2021-02-26,4.7,
Austria,AUT,2021-02-27,4.96,
Austria,AUT,2021-02-28,5.07,
Austria,AUT,2021-03-01,5.16,
Austria,AUT,2021-03-02,5.41,
Austria,AUT,2021-03-03,5.7,
Austria,AUT,2021-03-04,5.98,
Austria,AUT,2021-03-05,6.36,
Austria,AUT,2021-03-06,6.65,
Austria,AUT,2021-03-07,6.77,
Austria,AUT,2021-03-08,6.89,
Austria,AUT,2021-03-09,7.16,
Austria,AUT,2021-03-10,7.44,
Austria,AUT,2021-03-11,7.88,
Austria,AUT,2021-03-12,8.47,
Austria,AUT,2021-03-13,8.99,
Austria,AUT,2021-03-14,9.29,
Austria,AUT,2021-03-15,9.5,
Austria,AUT,2021-03-16,9.75,
Austria,AUT,2021-03-17,10.04,
Austria,AUT,2021-03-18,10.34,
Austria,AUT,2021-03-19,10.85,
Austria,AUT,2021-03-20,11.27,
Austria,AUT,2021-03-21,11.4,
Austria,AUT,2021-03-22,11.55,
Austria,AUT,2021-03-23,11.76,
Austria,AUT,2021-03-24,12,
Austria,AUT,2021-03-25,12.34,
Austria,AUT,2021-03-26,12.7,
Austria,AUT,2021-03-27,13,
Austria,AUT,2021-03-28,13.11,
Austria,AUT,2021-03-29,13.34,
Austria,AUT,2021-03-30,13.67,
Austria,AUT,2021-03-31,13.92,
Austria,AUT,2021-04-01,14.18,
Austria,AUT,2021-04-02,14.45,
Austria,AUT,2021-04-03,14.6,
Austria,AUT,2021-04-04,14.69,
Austria,AUT,2021-04-05,14.78,
Austria,AUT,2021-04-06,15.07,
Austria,AUT,2021-04-07,15.51,
Austria,AUT,2021-04-08,16.04,
Austria,AUT,2021-04-09,16.54,
Austria,AUT,2021-04-10,16.95,
Austria,AUT,2021-04-11,17.06,
Austria,AUT,2021-04-12,17.38,
Austria,AUT,2021-04-13,17.75,
Austria,AUT,2021-04-14,18.35,
Austria,AUT,2021-04-15,18.97,
Austria,AUT,2021-04-16,19.55,
Austria,AUT,2021-04-17,19.95,
Austria,AUT,2021-04-18,20.12,
Austria,AUT,2021-04-19,20.41,
Austria,AUT,2021-04-20,20.77,
Austria,AUT,2021-04-21,21.36,
Austria,AUT,2021-04-22,22.03,
Austria,AUT,2021-04-23,22.67,
Austria,AUT,2021-04-24,23.05,
Austria,AUT,2021-04-25,23.34,
Austria,AUT,2021-04-26,23.65,
Austria,AUT,2021-04-27,24.06,
Austria,AUT,2021-04-28,24.55,
Austria,AUT,2021-04-29,25.23,
Austria,AUT,2021-04-30,25.98,
Austria,AUT,2021-05-01,26.36,
Austria,AUT,2021-05-02,26.53,
Austria,AUT,2021-05-03,26.73,
Austria,AUT,2021-05-04,27.19,
Austria,AUT,2021-05-05,27.86,
Austria,AUT,2021-05-06,28.73,
Austria,AUT,2021-05-07,29.7,
Austria,AUT,2021-05-08,30.07,
Austria,AUT,2021-05-09,30.22,
Austria,AUT,2021-05-10,30.59,
Austria,AUT,2021-05-11,31.13,
Austria,AUT,2021-05-12,32,
Austria,AUT,2021-05-13,32.3,
Austria,AUT,2021-05-14,33.05,
Austria,AUT,2021-05-15,33.54,
Austria,AUT,2021-05-16,33.74,
Austria,AUT,2021-05-17,34.08,
Austria,AUT,2021-05-18,34.57,
Austria,AUT,2021-05-19,35.4,
Austria,AUT,2021-05-20,36.25,
Austria,AUT,2021-05-21,37.07,
Austria,AUT,2021-05-22,37.5,
Austria,AUT,2021-05-23,37.72,
Austria,AUT,2021-05-24,37.85,
Austria,AUT,2021-05-25,38.28,
Austria,AUT,2021-05-26,38.82,
Austria,AUT,2021-05-27,39.43,
Austria,AUT,2021-05-28,40.09,
Austria,AUT,2021-05-29,40.38,
Austria,AUT,2021-05-30,40.53,
Austria,AUT,2021-05-31,40.77,
Austria,AUT,2021-06-01,41.4,
Austria,AUT,2021-06-02,42.26,
Austria,AUT,2021-06-03,42.6,
Austria,AUT,2021-06-04,43.3,
Austria,AUT,2021-06-05,43.67,
Austria,AUT,2021-06-06,43.94,
Austria,AUT,2021-06-07,44.22,
Austria,AUT,2021-06-08,44.78,
Austria,AUT,2021-06-09,45.48,
Austria,AUT,2021-06-10,46.06,
Austria,AUT,2021-06-11,46.68,
Austria,AUT,2021-06-12,46.99,
Austria,AUT,2021-06-13,47.18,
Austria,AUT,2021-06-14,47.4,
Austria,AUT,2021-06-15,47.93,
Austria,AUT,2021-06-16,48.48,
Austria,AUT,2021-06-17,48.94,
Austria,AUT,2021-06-18,49.41,
Austria,AUT,2021-06-19,49.75,
Austria,AUT,2021-06-20,49.96,
Austria,AUT,2021-06-21,50.19,
Austria,AUT,2021-06-22,50.59,
Austria,AUT,2021-06-23,50.98,
Austria,AUT,2021-06-24,51.34,
Austria,AUT,2021-06-25,51.73,
Austria,AUT,2021-06-26,52.02,
Austria,AUT,2021-06-27,52.27,
Austria,AUT,2021-06-28,52.45,
Austria,AUT,2021-06-29,52.8,
Austria,AUT,2021-06-30,53.16,
Austria,AUT,2021-07-01,53.51,
Austria,AUT,2021-07-02,53.82,
Austria,AUT,2021-07-03,54.06,
Austria,AUT,2021-07-04,54.44,
Austria,AUT,2021-07-05,54.64,
Austria,AUT,2021-07-06,54.96,
Austria,AUT,2021-07-07,55.24,
Austria,AUT,2021-07-08,55.53,
Austria,AUT,2021-07-09,55.8,
Austria,AUT,2021-07-10,55.94,
Austria,AUT,2021-07-11,56.07,
Austria,AUT,2021-07-12,56.17,
Austria,AUT,2021-07-13,56.4,
Austria,AUT,2021-07-14,56.58,
Austria,AUT,2021-07-15,56.78,
Austria,AUT,2021-07-16,56.99,
Austria,AUT,2021-07-17,57.18,
Austria,AUT,2021-07-18,57.26,
Austria,AUT,2021-07-19,57.38,
Austria,AUT,2021-07-20,57.52,
Austria,AUT,2021-07-21,57.65,
Austria,AUT,2021-07-22,57.85,
Austria,AUT,2021-07-23,58.03,
Austria,AUT,2021-07-24,58.15,
Austria,AUT,2021-07-25,58.22,
Austria,AUT,2021-07-26,58.32,
Austria,AUT,2021-07-27,58.4,
Austria,AUT,2021-07-28,58.49,
Austria,AUT,2021-07-29,58.59,
Austria,AUT,2021-07-30,58.72,
Austria,AUT,2021-07-31,58.78,
Austria,AUT,2021-08-01,58.81,
Azerbaijan,AZE,2021-01-17,0,
Azerbaijan,AZE,2021-02-06,0.64,
Azerbaijan,AZE,2021-03-01,2.89,
Azerbaijan,AZE,2021-03-03,3.33,
Azerbaijan,AZE,2021-03-09,4.06,
Azerbaijan,AZE,2021-03-10,4.23,
Azerbaijan,AZE,2021-03-11,4.31,
Azerbaijan,AZE,2021-03-12,4.38,
Azerbaijan,AZE,2021-03-13,4.44,
Azerbaijan,AZE,2021-03-14,4.47,
Azerbaijan,AZE,2021-03-20,4.76,
Azerbaijan,AZE,2021-03-26,5.03,
Azerbaijan,AZE,2021-04-01,5.51,
Azerbaijan,AZE,2021-04-02,5.62,
Azerbaijan,AZE,2021-04-03,5.74,
Azerbaijan,AZE,2021-04-04,5.83,
Azerbaijan,AZE,2021-04-05,5.83,
Azerbaijan,AZE,2021-04-06,6.03,
Azerbaijan,AZE,2021-04-07,6.31,
Azerbaijan,AZE,2021-04-08,6.63,
Azerbaijan,AZE,2021-04-09,6.97,
Azerbaijan,AZE,2021-04-10,7.29,
Azerbaijan,AZE,2021-04-11,7.48,
Azerbaijan,AZE,2021-04-12,7.48,
Azerbaijan,AZE,2021-04-13,7.76,
Azerbaijan,AZE,2021-04-14,8.02,
Azerbaijan,AZE,2021-04-15,8.26,
Azerbaijan,AZE,2021-04-16,8.48,
Azerbaijan,AZE,2021-04-17,8.67,
Azerbaijan,AZE,2021-04-18,8.77,
Azerbaijan,AZE,2021-04-19,8.77,
Azerbaijan,AZE,2021-04-20,8.87,
Azerbaijan,AZE,2021-04-21,8.96,
Azerbaijan,AZE,2021-04-22,9.05,
Azerbaijan,AZE,2021-04-23,9.13,
Azerbaijan,AZE,2021-04-24,9.22,
Azerbaijan,AZE,2021-04-25,9.26,
Azerbaijan,AZE,2021-04-26,9.27,
Azerbaijan,AZE,2021-04-27,9.34,
Azerbaijan,AZE,2021-04-28,9.4,
Azerbaijan,AZE,2021-04-29,9.47,
Azerbaijan,AZE,2021-04-30,9.53,
Azerbaijan,AZE,2021-05-01,9.58,
Azerbaijan,AZE,2021-05-02,9.62,
Azerbaijan,AZE,2021-05-04,9.67,
Azerbaijan,AZE,2021-05-05,9.74,
Azerbaijan,AZE,2021-05-06,9.79,
Azerbaijan,AZE,2021-05-07,9.83,
Azerbaijan,AZE,2021-05-08,9.88,
Azerbaijan,AZE,2021-05-09,9.92,
